review_id,review_id_label,m_design,m_countr,vaccine,vaccine_other,dose_delay_min,dose_delay_interval,vac_l,vac_u,study_l,study_u,num_vaccinated,sample_size,num_controls,age_inc_min,age_inc_max,age_case_min,age_case_max,age_cases_mean,age_cases_median,age_cases_IQR,age_cases_sdev,vaccination_status_acser,case_ascertainment,case_inclusion_criteria,dehydration,symptomatic,control_ascertainement,control_inclusion_criteria,case_confirmation,case_confirmation_other,non_case_confirmation,non_case_confirmation_other,estim_unadj,estim_unadj_ci_l,estim_unadj_ci_u,estim_unadj_se,estim_adj,estim_adj_ci_l,estim_adj_ci_u,estim_adj_se,n_cases_vaccinated,n_noncases_vaccinated,n_cases_unvaccinated,n_noncases_unvaccinated,main_estimate,doses_l,doses_u,serotype_majority,serotype_majority_description,serotype_minority,serotype_minority_description,biotype_majority,biotype_majority_description,biotype_minority,biotype_minority_description,f_source,m_design_comment,m_countr_comment,vaccine_comment,vaccine_other_comment,dose_delay_comment,vac_l_comment,vac_u_comment,study_l_comment,study_u_comment,num_vaccinated_comment,sample_size_comment,num_controls_comment,age_inc_min_comment,age_inc_max_comment,age_case_min_comment,age_case_max_comment,age_cases_mean_comment,age_cases_median_comment,age_cases_IQR_comment,vaccination_status_acser_comment,case_ascertainment_comment,case_inclusion_criteria_comment,dehydration_coomment,symptomatic_comment,control_ascertainement_comment,control_inclusion_criteria_comment,case_confirmation_comment,case_confirmation_other_comment,non_case_confirmation_comment,non_case_confirmation_other_comment,estim_unadj_comment,estim_unadj_ci_l_comment,estim_unadj_ci_u_comment,estim_unadj_se_comment,estim_adj_comment,estim_adj_ci_l_comment,estim_adj_ci_u_comment,estim_adj_se_comment,n_cases_vaccinated_comment,n_noncases_vaccinated_comment,n_cases_unvaccinated_comment,n_noncases_unvaccinated_comment,doses_l_comment,doses_u_comment,cholera_serotype_comment,cholera_biotype_comment,f_source_comment,general_comment
1493,"Clemens et al, 1990",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-01-15,1988-05-30,,,,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.",3,,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,50,33,One tail,,,,,,44,,89,,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,,,,14 days after 1st dose,1095 days after 1st dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,"Clemens et al, 1990",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-01-15,1988-05-30,,,,2,Inf,,,,,,,1,1,"""Cholera"" was defined as a diarrhoeal episode (WHO criteria) in which V cholerae 01 was isolated, the diarrhoea was described as non-bloody, and a field check confirmed the patient’s identity.","1,2",,,2-15 years and females aged over 15 years residing in the vaccine trial area at the onset of vaccination,3,,,,53,42,One tail,,,,,,83,,177,,,3,3,,,,,,,,,"United States Agency for International Development, the Government of Japan, the Swedish Agency for Research Cooperation with Developing Countries, and the World Health Organisation.",,,,,,,,14 days after 1st dose,1095 days after 2nd dose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1097,2159,1062,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,57,21,One tail,,,,,,11,1086,24,1038,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1097,2159,1062,2,Inf,,,,,,,1,1,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,74,30,One tail,,,,,,3,1094,11,1051,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1097,2159,1062,2,Inf,,,,,,,1,2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,42,-20,One tail,,,,,,8,1089,13,1049,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1126,2188,1062,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,58,23,One tail,,,,,,11,1115,24,1038,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1126,2188,1062,2,Inf,,,,,,,1,1,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,50,-14,One tail,,,,,,6,1120,11,1051,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1126,2188,1062,2,Inf,,,,,,,1,2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,65,19,One tail,,,,,,5,1121,13,1049,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,193,406,213,2,5.9,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,59,-21,One tail,,,,,,3,190,8,205,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,904,1753,849,6,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,54,8,One tail,,,,,,8,896,16,833,,3,3,,,,,,,,,,,,,,,,,Given in the paper. Estimate off by a month from our estimate in OCV1287. 14 days after the start of the 3rd vacci round,Given in the paper. Estimate off by a month from our estimate in OCV1287. 365 days after the final third dose was given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-01,1985-09-30,262,499,237,2,5.9,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,81,39,One tail,,,,,,2,260,9,228,,3,3,,,,,,,,,,,,,,,,,1985-04-01,1985-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-05-21,835,1660,825,6,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,42,-16,One tail,,,,,,9,826,15,810,,3,3,,,,,,,,,,,,,,,,,1985-10-01,1986-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,193,406,213,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,20,-90,One tail,,,,,,7,186,8,205,,3,3,,,,,,,,,,,,,,,,,1985-04-21,1986-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,904,1753,849,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,77,46,One tail,,,,,,4,900,16,833,,3,3,,,,,,,,,,,,,,,,,1985-04-21,1986-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-01,1985-09-30,262,499,237,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,63,4,One tail,,,,,,4,258,9,228,,3,3,,,,,,,,,,,,,,,,,1985-04-01,1985-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-05-21,835,1660,825,2,Inf,,,,,,,1,1 and 2,Cholera infection was defined as fecal excretion of V. cholera Ol and was termed symptomatic if such excretion occurred from 48 h before onset to 48 h after the end of a diarrheal episode.,,,,,3,,,,56,7,One tail,,,,,,7,828,15,810,,3,3,,,,,,,,,,,,,,,,,1985-10-01,1986-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*has data for the entire study, but no breakdown for any VE estimate ",,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1097,2159,1062,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,46,15,One tail,,,,,,20,1077,35,1027,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,1126,2188,1062,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,32,-5,One tail,,,,,,26,1100,35,1027,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,193,406,213,2,5.9,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,-8,,One tail,,,,,,4,189,4,209,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,904,1753,849,6,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,53,22,One tail,,,,,,16,888,31,818,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-04-01,1985-09-30,262,499,237,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,39,-22,One tail,,,,,,10,252,14,223,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,BS-WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-05-21,835,1660,825,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,54,14,One tail,,,,,,10,825,21,804,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,193,406,213,2,5.9,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,-83,,One tail,,,,,,8,185,4,209,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-21,1986-05-21,904,1753,849,6,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,46,13,One tail,,,,,,18,886,31,818,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-04-01,1985-09-30,262,499,237,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,70,33,One tail,,,,,,5,257,14,223,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
1416,"Clemens et al, 1992",1,BGD,5,WC,42,,1985-01-01,1985-05-31,1985-10-01,1986-05-21,835,1660,825,2,Inf,,,,,,,1,1 and 2,Other cholera infections were classified as asymptomatic; the onset of asymptomatic infection was taken as the first day in which excretion of V. cholerae 01 was detected.,,1,,,3,,,,5,-59,One tail,,,,,,21,814,21,804,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This paper has also biotype VE estimations
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,45417,235,188,1,Inf,,,28.5,25.1,12.2-41.8,20.9,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,63,39,88,,63,8,85,,33,167,14,21,,1,2,2,77%,1,23%,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,4087.53,57,40,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,80,13,95,,67,-62,93,,3,19,14,21,,1,1,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,41329.47,213,169,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,72,37,87,,62,6,85,,30,148,14,21,1,2,2,2,,1,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,45417,235,188,1,Inf,,,28.5,25.1,12.2-41.8,20.9,1 or 2,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,65,28,83,,58,13,80,,27,147,20,41,,1,2,2,77%,1,23%,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,,40,31,1,4.9,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,50,-850,97,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,Study_l and study_u are not specific to subanalysis,Study_l and study_u are not specific to subanalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,,195,157,5,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,72,36,88,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,Study_l and study_u are not specific to subanalysis,Study_l and study_u are not specific to subanalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,,,,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",2,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,72,3,92,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,Study_l and study_u are not specific to subanalysis,Study_l and study_u are not specific to subanalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2014-03-09,,,,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",1,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,73,23,91,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,Study_l and study_u are not specific to subanalysis,Study_l and study_u are not specific to subanalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2012-10-24,2013-06-30,,61,49,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,87,32,98,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,<1 yr since vaccination,<1 yr since vaccination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"Ivers et al, 2015",2,HTI,1,,,,2012-04-01,2012-06-01,2013-07-01,2014-03-09,,174,139,1,Inf,,,,,,,3,1,"individuals with acute watery diarrhoea—defined as three or more loose, non-bloody, liquid stools in a 24-h period with an onset of 3 days or fewer before presentation—who sought treatment at any of the three study sites and met all eligibility criteria.",,,2,"Controls were matched by age group,residency and enrollment time. Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.",2 and 3,,5,Controls were individuals who did not seek treatment for diarrhoea between the first day of study enrolment and the date of onset of symptoms in their corresponding case.,64,10,86,,,,,,,,,,,1,2,,,,,,,,,"National Institutes of Health, Delivering Oral Vaccines Eff ectively project, and Department of Global Health and Social Medicine at Harvard Medical School.",,,,,,,,>1 yr since vaccination,>1 yr since vaccination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"Khatib et al, 2012",3,TZA,2,,12,23,2009-01-11,2009-01-26,2009-09-14,2010-04-12,23921,44421,20500,2,Inf,,,24.8,24.2,14.2-36.2,14,1,1,"All healthy, non-pregnant residents aged 2 years and older. A cholera episode is defined as acute non-bloody diarrhoea in a patient presenting for treatment whose faecal specimen yielded V cholerae O1.",,,2,"A cholera episode is defined as acute non-bloody diarrhoea in a patient presenting for treatment whose faecal specimen yielded V cholerae O1. All healthy, non-pregnant residents aged 2 years and older are eligible for the study.",3,,1,,79,47,92,,,,,,6,23915,33,20467,1,2,2,2,100%,,,1,100%,,,"Bill & Melinda Gates Foundation, Swedish International Development Cooperation Agency, and the South Korean Government.",,,,,,,,Cholera cases were detected in the study area starting from 7 to 14 months after the end of the vaccination campaign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
